UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
4255,NA,Female,,Married (w/kids),,Democrat,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,No,Science,Try first,No,No,No,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,Yes,Happy,No,Yes,Yes,No,A.M.,No,End,No,No,Me,Yes,Yes,No,Yes,No,Mysterious,Yes,Yes,Tunes,Technology,No,Yes,Yes,No,No,Demanding,No,PC,No,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Own,Pessimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,No,101
4256,1958,Female,,Married (w/kids),Bachelor's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,Yes,Circumstances,,No,No,No,Yes,Mysterious,No,No,Tunes,People,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
4257,NA,,,,,,,No,No,No,Yes,Yes,Public,Yes,No,No,,,,,,,,,,,,,,,,,,,No,Happy,Yes,No,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
4258,1993,Female,,,Current Undergraduate,Independent,No,No,No,No,No,No,Public,No,Yes,Yes,No,No,No,Yes,Art,Try first,Yes,Yes,Yes,No,Receiving,No,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,No,Yes,No,No,P.M.,No,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Rent,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,101
4259,1985,Male,"$50,000 - $74,999",Single (no kids),High School Diploma,Independent,,,No,Yes,,Yes,Public,No,Yes,,,,,,,,,,,,Giving,No,,,,,,Standard hours,,,,,Yes,,,,,,No,Circumstances,,,,Yes,Yes,,Yes,,Talk,People,,,Yes,,,,,,,Risk-friendly,,Umm...,No,Space,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,26
4260,1982,Female,"$50,000 - $74,999",Married (w/kids),High School Diploma,Democrat,,Yes,No,No,Yes,No,Private,Yes,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,No,Yes,No,Giving,No,Yes,,No,No,,Odd hours,No,Happy,Yes,Yes,,,P.M.,Yes,Start,Yes,No,Me,No,Yes,No,No,No,TMI,No,No,Tunes,Technology,No,Yes,Yes,,No,Supportive,No,Mac,Yes,,No,,,,,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Check!,Yes,No,No,No,No,No,Yes,No,No,,89
4261,1996,Female,"over $150,000",Married (w/kids),Current K-12,Other,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,Yes,Yes,Pragmatist,Yes,No,Hot headed,Odd hours,No,Happy,No,No,No,Yes,A.M.,Yes,End,Yes,No,Circumstances,Yes,No,No,No,No,Mysterious,,Yes,,,Yes,Yes,Yes,Yes,Yes,Demanding,No,Mac,Yes,Cautious,Yes,Yes!,Yes,Socialize,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Own,Pessimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,90
4262,NA,Male,"over $150,000",Single (no kids),Current K-12,Republican,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,Hot headed,Standard hours,,Happy,No,,,,,,,,,,,,,,,,,,,,,,,,Yes,Supportive,No,PC,,,,,No,,,In-person,No,No,Yes,Yes,Grrr people,,,,No,No,No,Yes,Yes,Yes,No,Yes,No,Own,Pessimist,Dad,,,,,,,,,,,,,,,Yes,30
4263,1996,Male,,,High School Diploma,Libertarian,Yes,Yes,No,No,Yes,Yes,Private,No,Yes,No,Yes,Yes,Yes,No,Science,Try first,No,Yes,Yes,Yes,Receiving,No,Yes,Idealist,No,No,Cool headed,Standard hours,,,,Yes,No,Yes,P.M.,No,Start,No,Yes,Circumstances,No,Yes,Yes,Yes,Yes,TMI,No,No,Talk,People,No,No,Yes,Yes,No,Supportive,No,PC,No,Risk-friendly,No,Yes!,Yes,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,,Yes,No,,Yes,Yes,No,No,No,No,Yes,Own,,,No,,,Yes,Nope,Yes,No,Yes,No,,Yes,Yes,No,No,No,91
4264,1987,Male,"under $25,000",Domestic Partners (no kids),High School Diploma,Libertarian,No,Yes,No,No,No,No,Private,Yes,Yes,Yes,No,Yes,No,Yes,Science,Try first,Yes,No,No,No,Receiving,Yes,No,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,No,Start,No,No,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,No,Yes,No,Grrr people,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Only-child,Yes,No,No,101
4265,1987,Female,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,Republican,,,,,,,,,,,,,Yes,,Art,Study first,No,Yes,,Yes,Giving,Yes,Yes,,No,No,Cool headed,Standard hours,,Happy,Yes,,,,,Yes,,Yes,No,,No,No,Yes,Yes,Yes,Mysterious,No,No,Tunes,People,Yes,,Yes,,,,No,,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,No,,,No,,Yes,Yes,No,,,,,Rent,,,,,,,,,,Yes,Yes,,,,,,No,53
4266,1999,Female,"under $25,000",Single (no kids),,Other,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,Yes,Umm...,No,Space,Yes,,,No,Yes,,,No,Yes,Yes,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,,No,No,Yes,,,,,,,,,Only-child,Yes,Yes,,28
4267,1954,Male,"over $150,000",Single (w/kids),Bachelor's Degree,Republican,No,No,No,Yes,No,Yes,Private,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,No,Yay people!,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Own,Optimist,Dad,Yes,No,No,No,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,101
4268,NA,Female,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Science,Try first,Yes,Yes,No,No,Giving,No,,,,,,,,,,,,,,Yes,End,Yes,No,Me,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,No,Demanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
4269,1997,Male,,Single (no kids),Current K-12,Republican,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,Cool headed,Standard hours,No,Happy,Yes,No,No,,P.M.,Yes,,Yes,Yes,Circumstances,No,Yes,No,No,Yes,Mysterious,No,No,Tunes,People,Yes,No,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
4270,1956,Female,"$75,000 - $100,000",Single (w/kids),Bachelor's Degree,Independent,Yes,No,No,Yes,Yes,No,Public,No,Yes,No,No,No,No,Yes,Art,Study first,Yes,No,No,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,No,Yes,Talk,Technology,No,Yes,No,No,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,Yes,No,No,Yes,No,Yes,No,No,No,101
4271,1974,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Independent,,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,No,No,No,Giving,No,No,Idealist,Yes,No,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,No,Me,Yes,No,Yes,No,Yes,TMI,Yes,Yes,Tunes,Technology,Yes,Yes,Yes,No,No,Supportive,No,Mac,No,Risk-friendly,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,100
4272,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Democrat,Yes,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,,,,Study first,Yes,Yes,Yes,No,Giving,No,Yes,Idealist,Yes,Yes,Hot headed,Odd hours,No,Right,No,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,Yes,Yes,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Yes!,No,Socialize,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Rent,Pessimist,Mom,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,98
4273,1994,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,,Yes,,,,,,,,,,,,,,,No,No,,Yes,Receiving,Yes,Yes,Pragmatist,No,,,,,,,,,,P.M.,,Start,Yes,No,Circumstances,,,Yes,,No,TMI,Yes,,Tunes,,,,,,,,No,PC,,,,,,,,In-person,No,No,Yes,Yes,Yay people!,,,,,,,Yes,,,,,,,,Mom,,No,Yes,Yes,,,,,,,,,,,,32
4274,1980,Female,"over $150,000",Married (w/kids),Associate's Degree,Republican,,,No,No,No,No,Public,No,Yes,No,No,No,No,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,,,,,Hot headed,Odd hours,Yes,Happy,Yes,No,Yes,No,A.M.,No,End,Yes,No,Circumstances,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,Own,,,,,,,Check!,Yes,No,No,No,Yes,No,Only-child,Yes,Yes,,52
4275,NA,,,,,,,Yes,No,No,No,Yes,Public,No,No,Yes,No,Yes,No,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
4276,1967,Male,"$75,000 - $100,000",Married (w/kids),,Independent,,,,,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
4277,1961,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Democrat,,,,,,,,No,Yes,No,No,Yes,No,Yes,Science,Study first,No,No,No,Yes,Giving,,,,,,Hot headed,Odd hours,No,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,End,Yes,No,Me,,Yes,Yes,,No,TMI,Yes,No,Tunes,People,Yes,No,Yes,,,,,,,,,,No,,,In-person,Yes,,Yes,No,Yay people!,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Rent,Pessimist,Dad,,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,,No,No,73
4278,1955,Female,"$75,000 - $100,000",Married (no kids),,Democrat,No,Yes,No,Yes,No,No,Public,Yes,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,No,Yes,TMI,No,No,Tunes,Technology,No,No,No,No,No,Demanding,No,PC,,Cautious,No,Yes!,No,Socialize,No,,,,,Yes,Yay people!,,,,Yes,Yes,No,,,No,Yes,Yes,No,Own,Optimist,Mom,No,,,,Check!,Yes,No,No,Yes,,No,Yes,Yes,No,No,86
4279,1968,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,Yes,Yes,No,Yes,No,No,Public,No,Yes,No,Yes,No,,,,,,,Yes,No,Giving,,No,Pragmatist,No,No,,,Yes,,,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Me,Yes,Yes,No,No,No,Mysterious,,No,Tunes,People,,No,Yes,No,,,,,,Risk-friendly,No,Umm...,No,Socialize,No,In-person,No,No,Yes,No,Grrr people,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Own,Optimist,Mom,No,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,83
4280,1972,Male,"$50,000 - $74,999",Single (no kids),High School Diploma,Republican,,No,No,,,,,Yes,Yes,No,,No,No,,,,Yes,No,Yes,Yes,Giving,Yes,No,,No,No,Cool headed,Odd hours,,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Talk,,Yes,Yes,Yes,No,Yes,Demanding,,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,88
4281,1998,Female,"$50,000 - $74,999",Single (no kids),Current K-12,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cautious,,,,,,,,,Yes,,,No,,,,No,,,,No,No,No,No,Own,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,26
4282,1996,Male,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Odd hours,No,Happy,Yes,No,No,No,P.M.,No,Start,Yes,Yes,Circumstances,,Yes,Yes,,No,Mysterious,No,No,,,Yes,Yes,No,Yes,,,,,No,Cautious,No,,,,,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Own,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,,64
4283,1960,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Democrat,,Yes,,,,,,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,No,No,Yes,Giving,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,,Happy,,,No,No,P.M.,No,Start,Yes,Yes,Me,Yes,No,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,No,,Yes,,No,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Socialize,No,Online,Yes,Yes,Yes,,Yay people!,,,,,,No,Yes,No,No,Yes,No,Yes,Own,Pessimist,Dad,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,84
4284,2000,Female,,Single (no kids),Current K-12,Republican,,No,No,No,No,No,Public,Yes,No,No,Yes,,,Yes,,,No,Yes,,No,Receiving,No,Yes,,No,No,Hot headed,Odd hours,No,,,No,No,No,P.M.,No,Start,,No,Circumstances,No,,Yes,,No,Mysterious,No,,Tunes,People,,,,,,,,Mac,No,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,Yes,No,,Yay people!,No,No,,No,,No,,No,,No,No,No,Own,,Dad,No,No,,Yes,Nope,Yes,No,No,,,,Yes,No,,Yes,70
4285,1992,Male,"$25,001 - $50,000",Married (w/kids),High School Diploma,Republican,,Yes,Yes,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,No,No,Science,Study first,Yes,Yes,Yes,No,Giving,No,No,Idealist,Yes,No,Hot headed,Odd hours,No,Happy,Yes,No,No,Yes,P.M.,Yes,Start,Yes,Yes,Me,Yes,No,Yes,No,No,TMI,Yes,No,Tunes,People,No,Yes,Yes,No,No,Demanding,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Rent,Pessimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,No,100
4286,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,No,Yes,Yes,No,No,No,Public,No,Yes,Yes,Yes,Yes,No,Yes,Science,Try first,No,Yes,Yes,Yes,Receiving,No,No,Idealist,Yes,Yes,Cool headed,Odd hours,No,Happy,No,No,No,Yes,P.M.,Yes,End,Yes,No,Me,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,People,No,Yes,No,No,No,Demanding,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,Yes,Yes,No,Yes,Yay people!,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Rent,Optimist,Mom,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,101
4287,NA,,,,,,,,,,Yes,Yes,Public,No,No,,No,,,Yes,Science,,,,,,,Yes,No,,,,,,Yes,,,,,,,Yes,,,No,,,,No,,,,,,,Technology,,,Yes,,,,,PC,Yes,,,Umm...,,,,,,,,No,Grrr people,Yes,,,Yes,,No,Yes,No,,No,Yes,,,,,,,,Yes,,Yes,No,,,,,Yes,,,,32
4288,1998,Male,,,Current K-12,Democrat,No,Yes,No,No,Yes,Yes,Public,Yes,No,Yes,Yes,No,No,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,No,Yes,Pragmatist,No,No,Hot headed,Odd hours,No,Right,Yes,No,No,Yes,A.M.,Yes,Start,Yes,No,Me,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,No,Yes,No,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,,Optimist,Mom,No,No,No,Yes,Nope,No,,No,,Yes,Yes,Yes,Yes,Yes,Yes,98
4289,1977,Male,,Married (w/kids),High School Diploma,Democrat,No,No,No,Yes,No,Yes,Public,No,No,No,No,No,No,No,Science,Study first,No,Yes,No,Yes,Receiving,Yes,No,Idealist,Yes,No,Hot headed,Standard hours,No,Right,Yes,Yes,Yes,No,A.M.,No,End,Yes,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Own,Pessimist,Mom,No,Yes,No,No,Nope,Yes,No,No,Yes,No,No,Yes,No,No,No,101
4290,1994,Female,"$100,001 - $150,000",,High School Diploma,Republican,,No,No,No,No,No,Public,,Yes,No,No,Yes,,Yes,Art,,Yes,Yes,No,No,Giving,,No,,,,,,No,Happy,Yes,Yes,,,,Yes,End,Yes,No,Me,Yes,,Yes,Yes,,TMI,Yes,No,,,Yes,,,,,Supportive,No,,No,Risk-friendly,,Yes!,,Socialize,Yes,,Yes,Yes,Yes,Yes,Yay people!,,,,,,,,,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,No,Check!,No,No,No,No,,,Yes,Yes,Yes,,65
4291,1951,Female,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Democrat,No,Yes,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,No,No,Circumstances,No,Yes,Yes,Yes,No,Mysterious,No,No,Talk,Technology,No,Yes,No,No,No,Supportive,Yes,PC,No,Cautious,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Own,Optimist,Mom,No,,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,100
4292,1978,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Independent,Yes,Yes,No,Yes,Yes,Yes,Private,No,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,No,,,,,,,,,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,Yes,Yes,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,,No,,,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,89
4293,1947,Male,"over $150,000",Married (w/kids),Master's Degree,Independent,,Yes,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Art,Try first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,No,Yes,No,No,A.M.,No,Start,Yes,No,Circumstances,Yes,No,Yes,No,Yes,TMI,No,Yes,Tunes,People,No,Yes,Yes,No,No,Supportive,No,,No,Risk-friendly,No,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Own,Optimist,Mom,,No,No,No,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,98
4294,1992,Female,,Single (no kids),Current Undergraduate,Independent,No,Yes,No,No,No,No,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,Yes,No,No,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,No,TMI,No,No,Tunes,Technology,No,Yes,No,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,Yes,Socialize,No,Online,No,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,101
4295,1942,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Independent,No,No,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,Yes,No,Yes,No,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,People,Yes,No,Yes,No,No,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,In-person,No,Yes,Yes,No,Yay people!,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Own,Optimist,Mom,No,Yes,Yes,No,Check!,No,No,No,No,Yes,Yes,Yes,No,No,Yes,101
4296,1948,Male,"under $25,000",Married (no kids),Master's Degree,Other,No,Yes,No,No,No,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,,Yes,No,No,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Right,No,Yes,No,No,A.M.,No,Start,Yes,Yes,Me,Yes,No,Yes,Yes,Yes,TMI,Yes,No,Talk,People,Yes,No,Yes,Yes,Yes,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,No,Yes,Yay people!,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,100
4297,1968,Male,"$50,000 - $74,999",Single (w/kids),Current Undergraduate,Democrat,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,No,,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,,Happy,No,,,,,,,,,,,,,,,,,,,,,,,,,,No,Mac,,,,,Yes,,No,Online,Yes,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Own,,,,,,,,,,,,,,,,,,52
4298,NA,,,,,,,,,,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,,,,No,,,No,No,Idealist,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Mac,No,Cautious,No,,,,,,,Yes,No,Yes,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,Yes,,Yes,,,,,,Yes,No,,Yes,43
