UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
1839,1973,Male,"$100,001 - $150,000",Married (w/kids),Doctoral Degree,Libertarian,1,No,No,No,Yes,Yes,No,Public,No,No,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,No,Yes,Giving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Me,,No,Yes,,No,Mysterious,Yes,No,Talk,People,Yes,No,Yes,,Yes,Supportive,Yes,PC,Yes,Risk-friendly,,Yes!,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,,Optimist,Dad,,Yes,No,Yes,Check!,Yes,No,No,No,Yes,No,Yes,No,Yes,No,95
1840,1979,Male,"$75,000 - $100,000",Single (no kids),,Democrat,1,,,,,,,,,,,,,,,,,,,No,,,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,,,,,,,,,,,,,,Yes,Yes,,No,Mysterious,,Yes,Talk,Technology,,,,,Yes,,No,,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,,,,,,,,,,,,,,No,Yes,No,Own,Optimist,Dad,No,Yes,No,Yes,Check!,Yes,Yes,,,,,,,,,39
1841,1960,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,1,,No,No,Yes,No,Yes,Public,No,No,No,No,No,No,Yes,Science,Try first,No,No,No,No,Giving,No,Yes,Pragmatist,No,No,Hot headed,Odd hours,No,Right,Yes,No,No,Yes,A.M.,Yes,End,Yes,Yes,Me,No,No,Yes,No,Yes,Mysterious,No,No,Talk,Technology,Yes,Yes,Yes,No,No,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,,In-person,No,Yes,No,No,Yay people!,,,,No,No,Yes,No,Yes,No,Yes,Yes,No,Own,Optimist,Dad,No,Yes,No,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,,95
1842,1995,Female,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,0,Yes,No,No,No,Yes,No,Public,Yes,No,Yes,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,No,TMI,No,No,Tunes,People,No,Yes,Yes,No,Yes,Demanding,Yes,PC,No,Cautious,Yes,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,No,No,No,No,No,No,No,No,No,No,No,Own,Pessimist,Mom,No,No,Yes,No,Nope,Yes,No,No,Yes,No,No,Yes,Yes,No,No,101
1843,1987,Male,"under $25,000",Single (no kids),Bachelor's Degree,Libertarian,0,Yes,Yes,No,Yes,Yes,Yes,Public,No,Yes,Yes,Yes,Yes,No,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,No,Yes,Cool headed,Odd hours,No,Right,Yes,No,No,No,P.M.,Yes,End,Yes,No,Me,Yes,Yes,Yes,No,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,No,Demanding,No,PC,Yes,Cautious,No,Yes!,No,Space,No,Online,Yes,No,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Rent,Pessimist,Mom,Yes,No,Yes,Yes,Check!,No,No,No,No,No,No,Yes,Yes,No,Yes,101
1844,1949,Male,"under $25,000",Married (w/kids),Bachelor's Degree,Independent,1,,No,No,No,No,Yes,Public,Yes,No,No,No,No,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,End,No,Yes,Circumstances,Yes,No,No,Yes,Yes,Mysterious,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,No,,,,,In-person,No,Yes,,No,Yay people!,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Own,Optimist,Mom,No,No,No,No,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,95
1845,NA,,,,,,0,,No,No,No,Yes,No,Private,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,No,Yes,No,Receiving,No,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,,,P.M.,Yes,End,Yes,No,Me,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,98
1846,1967,Female,"$25,001 - $50,000",Married (w/kids),,Democrat,0,,,,,,,,,,,,,No,,Science,,No,,No,No,Giving,Yes,No,Idealist,Yes,Yes,Cool headed,,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,,Yes,Me,No,Yes,No,No,No,TMI,No,No,Talk,People,Yes,,No,No,No,Supportive,No,,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,No,Yes,Yay people!,Yes,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Own,,Mom,Yes,Yes,Yes,Yes,Check!,No,No,,,Yes,No,Yes,No,Yes,Yes,76
1847,1974,Male,"over $150,000",Married (no kids),Master's Degree,Independent,0,,Yes,No,No,No,Yes,Private,No,No,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,No,No,Giving,No,No,Pragmatist,Yes,Yes,Cool headed,Odd hours,Yes,Happy,No,Yes,Yes,No,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,No,Yes,Yes,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,,,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,Yes,,No,,Grrr people,Yes,Yes,Yes,Yes,No,No,,,,,,Yes,Own,,,,Yes,No,,Check!,No,,,,No,Yes,,,,,80
1848,1954,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Libertarian,1,,Yes,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,No,No,Yes,Yes,TMI,No,No,Talk,Technology,,,,No,Yes,Demanding,Yes,,,,,,,,,,,,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,86
1849,1996,Female,"under $25,000",Single (no kids),,Republican,1,Yes,Yes,Yes,No,No,Yes,Private,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,No,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Demanding,No,Mac,Yes,Risk-friendly,No,,,,,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,97
1850,1954,,"$100,001 - $150,000",Married (no kids),Master's Degree,,1,,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,100
1851,1996,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Independent,0,Yes,Yes,No,No,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,No,Yes,No,No,Receiving,No,Yes,Idealist,No,No,Cool headed,Standard hours,No,Right,No,No,No,No,P.M.,Yes,End,No,Yes,Circumstances,Yes,No,Yes,No,Yes,Mysterious,No,No,Tunes,People,Yes,Yes,No,Yes,Yes,Supportive,Yes,Mac,No,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Check!,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,101
1852,1987,Male,"under $25,000",Single (no kids),Current Undergraduate,Other,1,,Yes,No,Yes,No,No,Private,No,,No,No,Yes,No,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,,,,,,,,,,,,,,Yes,Start,No,Yes,,Yes,No,Yes,No,No,TMI,Yes,Yes,Tunes,Technology,Yes,No,No,No,Yes,Demanding,No,,,,,Yes!,Yes,Space,No,In-person,Yes,Yes,Yes,,,,,,,,,No,,No,Yes,Yes,,,,,,Yes,Yes,,Nope,No,,No,Yes,Yes,,Only-child,No,Yes,Yes,64
1853,1982,Male,"over $150,000",Domestic Partners (w/kids),High School Diploma,Other,1,,,,,,,,,,,,,,,,,No,Yes,Yes,No,Giving,No,,,Yes,No,,,Yes,Happy,No,Yes,,Yes,,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,Yes,TMI,Yes,No,Tunes,People,Yes,No,Yes,Yes,No,Demanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
1854,1983,Male,"under $25,000",Married (w/kids),Doctoral Degree,Independent,1,,No,No,No,No,Yes,Public,No,No,No,Yes,Yes,Yes,Yes,Science,Try first,No,No,Yes,No,Receiving,Yes,No,Pragmatist,No,Yes,,,No,Happy,Yes,Yes,Yes,Yes,P.M.,No,Start,Yes,No,Me,,No,Yes,Yes,No,TMI,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,,,,,,,No,No,Yes,Yay people!,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Rent,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,91
1855,1995,Male,"under $25,000",Single (no kids),Current K-12,Independent,1,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Tunes,Technology,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Own,Optimist,Dad,,No,Yes,Yes,Nope,No,No,No,Yes,Yes,Yes,Yes,No,No,No,30
1856,1996,Female,"over $150,000",Single (no kids),Current K-12,Libertarian,1,,,No,No,No,Yes,Private,,No,No,,Yes,,,,,,,,,,,Yes,Pragmatist,No,Yes,,,,,,,,,,No,,Yes,No,,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,,,,,,,,,,No,Cautious,Yes,Umm...,No,Space,Yes,In-person,No,,,No,Grrr people,,,No,Yes,,,,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,No,Yes,No,Nope,No,No,No,,,,Yes,No,No,,56
1857,1984,Male,"$50,000 - $74,999",Married (w/kids),,Republican,0,,,,,,,,,,,,,,,,,,,Yes,,Giving,Yes,No,Idealist,No,Yes,Hot headed,Odd hours,No,Right,Yes,,,,,,,,,,,,,,,,,,,,,,,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,31
1858,1982,Male,"under $25,000",Single (no kids),High School Diploma,Democrat,0,No,Yes,No,No,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,No,No,Yes,No,Receiving,Yes,No,,,,Cool headed,Odd hours,No,Happy,No,Yes,No,No,P.M.,No,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,No,Supportive,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,No,Grrr people,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Rent,,Dad,No,Yes,Yes,No,Nope,No,Yes,No,Yes,No,No,Yes,No,No,No,97
1859,1991,Male,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,1,,Yes,No,Yes,No,No,Public,,,,Yes,Yes,No,Yes,Science,,Yes,Yes,Yes,Yes,Giving,Yes,Yes,,,,Cool headed,Standard hours,No,,Yes,Yes,No,No,,Yes,End,Yes,No,Circumstances,No,,Yes,,,Mysterious,No,,,,,,,Yes,No,,No,Mac,No,Risk-friendly,No,,Yes,,,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Rent,Pessimist,,Yes,No,,,Check!,No,No,,,No,Yes,Yes,No,No,Yes,73
1860,1991,Male,"under $25,000",Domestic Partners (no kids),Associate's Degree,Democrat,1,Yes,Yes,No,No,No,No,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,Yes,No,Supportive,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Rent,Optimist,Mom,Yes,No,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,Yes,No,No,101
1861,1980,Female,"$100,001 - $150,000",Single (no kids),Bachelor's Degree,Independent,1,,,No,Yes,No,No,Private,No,,,Yes,,,,Science,Study first,,,,,,,No,,,,Cool headed,Standard hours,,,,Yes,Yes,No,A.M.,Yes,End,No,No,Circumstances,No,,Yes,Yes,No,TMI,Yes,Yes,Tunes,Technology,No,,,,,,,Mac,No,,No,,,,No,Online,Yes,,,,,No,No,No,Yes,,Yes,,Yes,No,Yes,No,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,Yes,No,Yes,No,No,,,,Yes,62
1862,1999,Male,"over $150,000",Single (no kids),Current K-12,Democrat,1,No,Yes,No,No,No,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,No,No,Talk,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,101
1863,2000,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Republican,1,,Yes,No,No,No,Yes,Private,No,No,No,No,No,Yes,Yes,Science,Study first,No,No,Yes,No,Receiving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,Yes,Yes,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,No,No,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,100
1864,1975,Female,"$75,000 - $100,000",Married (no kids),High School Diploma,,1,,,Yes,,Yes,No,Private,No,Yes,No,Yes,No,No,Yes,Art,Try first,Yes,No,No,No,Giving,Yes,No,Idealist,No,Yes,,,,,,,Yes,Yes,A.M.,Yes,End,Yes,No,Me,,No,No,Yes,Yes,Mysterious,No,No,,,Yes,Yes,No,Yes,No,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,,No,Yes,No,Yes,No,88
1865,NA,,,,,,0,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Right,No,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Talk,Technology,No,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Umm...,Yes,Space,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Rent,Optimist,Mom,Yes,No,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,101
1866,1979,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Republican,1,Yes,No,No,Yes,,No,Private,,Yes,No,,,,Yes,Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMI,Yes,,Tunes,People,,,,,,,,PC,Yes,Cautious,No,Yes!,No,Socialize,No,Online,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
1867,1965,Female,"$75,000 - $100,000",Single (w/kids),Master's Degree,Republican,0,No,No,Yes,Yes,Yes,Yes,Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,,,,P.M.,Yes,End,Yes,No,Me,No,No,Yes,No,No,Mysterious,Yes,No,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,Yes,Yes!,Yes,Space,No,Online,Yes,No,,,,,,,,,,,No,No,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,88
1868,1970,,"$100,001 - $150,000",Married (w/kids),,,1,,,,,,,,,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,,,,,,,,,,Yes,End,No,No,Me,No,No,Yes,Yes,Yes,TMI,Yes,Yes,Talk,Technology,No,,,,,,,,Yes,Cautious,Yes,Yes!,No,Space,No,Online,No,Yes,Yes,Yes,Yay people!,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,,,,Yes,58
1869,1999,Male,,Single (no kids),Current K-12,Democrat,1,No,No,No,No,,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,Yes,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,100
1870,1986,Male,"under $25,000",Married (no kids),Bachelor's Degree,Libertarian,1,,,,,,,,,,,,,,,,,,,,,,,No,Idealist,Yes,Yes,Cool headed,Standard hours,No,Right,No,Yes,Yes,No,P.M.,No,Start,Yes,No,Circumstances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,Rent,Optimist,Dad,Yes,No,,,,,,,,Yes,No,Yes,Yes,Yes,No,34
1871,1974,Male,,Single (no kids),,Republican,0,,,No,Yes,No,Yes,Public,,,,,,No,,Science,,Yes,No,Yes,No,Giving,Yes,No,Pragmatist,No,No,,,,,,,,,,,,,,,,No,No,No,Yes,TMI,Yes,,,,Yes,Yes,Yes,,No,,,Mac,Yes,,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,No,Yes,,,Yes,No,Yes,Yes,No,No,Own,Pessimist,,Yes,Yes,No,Yes,Nope,Yes,Yes,,,,,Yes,No,Yes,Yes,63
1872,1977,Female,"$75,000 - $100,000",Single (w/kids),Bachelor's Degree,Independent,0,No,Yes,No,,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,,,,,,Yes,No,No,Yes,Demanding,Yes,PC,,,,,,,,,,,,,,No,No,No,Yes,Yes,Yes,Yes,,No,Yes,No,No,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,,,,,,Yes,No,No,Yes,50
1873,NA,Male,,,,Democrat,0,,No,No,Yes,No,Yes,Public,No,Yes,Yes,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,No,Receiving,,,,,,,,,,,,,,,Yes,Start,No,No,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,No,Yes,Tunes,Technology,No,No,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,Yes,Yes!,Yes,Space,Yes,,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,No,Yes,,Yes,No,Yes,No,Own,Pessimist,Mom,Yes,No,Yes,Yes,Check!,Yes,Yes,No,No,No,No,Yes,Yes,No,No,84
1874,1995,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,0,Yes,No,No,No,Yes,Yes,Public,No,No,No,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,Yes,P.M.,Yes,End,No,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,Yes,Tunes,People,Yes,Yes,Yes,,Yes,Supportive,No,Mac,No,Cautious,Yes,Umm...,Yes,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Own,Optimist,,Yes,No,No,Yes,Nope,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,99
1875,NA,Female,,,,Independent,0,No,No,No,No,No,No,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,No,No,Yes,Yes,Giving,Yes,Yes,Idealist,No,Yes,Cool headed,Odd hours,Yes,Happy,No,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,TMI,Yes,No,Talk,Technology,Yes,No,No,Yes,Yes,Demanding,Yes,PC,Yes,Risk-friendly,Yes,Yes!,No,Socialize,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,No,Yes,,No,Yes,,,No,Own,Optimist,Mom,No,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,98
1876,1995,Female,"under $25,000",Single (no kids),Current Undergraduate,Independent,1,Yes,Yes,No,No,No,Yes,Public,No,No,No,No,No,No,Yes,Science,Study first,Yes,Yes,Yes,Yes,Receiving,Yes,No,Idealist,No,No,Hot headed,Odd hours,No,Happy,Yes,No,No,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,Yes,Yes,Supportive,Yes,PC,No,Cautious,Yes,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Own,Optimist,Mom,No,No,No,Yes,Nope,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,101
1877,1970,,,,,,1,No,No,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,No,Yes,No,No,No,Mysterious,Yes,Yes,Talk,People,Yes,Yes,Yes,Yes,No,Demanding,No,Mac,Yes,Risk-friendly,No,Umm...,Yes,Space,No,In-person,No,Yes,Yes,No,Grrr people,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,No,No,No,Yes,Yes,Yes,Only-child,Yes,No,Yes,101
1878,1994,Male,"under $25,000",Single (no kids),High School Diploma,Independent,0,No,No,Yes,No,No,Yes,Public,Yes,Yes,No,Yes,No,,Yes,Science,Try first,No,Yes,No,No,Giving,Yes,Yes,Idealist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,Yes,Tunes,People,Yes,No,Yes,No,No,Demanding,Yes,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Own,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,,,,,No,96
1879,1988,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Independent,1,,,,,,,,,,,,,Yes,Yes,Science,Study first,,,No,,,,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,Yes,Yes,A.M.,,,,,,,,,,,Mysterious,Yes,No,Tunes,People,Yes,,,No,Yes,Supportive,Yes,Mac,,Cautious,,Yes!,No,Space,No,In-person,Yes,,Yes,,Yay people!,,,,,Yes,Yes,Yes,No,No,,Yes,No,Rent,Optimist,Dad,No,No,,,Check!,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,,60
